1.00, -6.40,
1.00, -6.20,
1.00, -6.90,
1.00, -7.00,
1.00, -7.00,
1.00, -8.90,
0.90, -7.80,
1.00, -6.20,
1.00, -6.90,
1.00, -6.20,
1.00, -5.80,
1.00, -5.60,
0.90, -8.90,
1.00, -7.10,
1.00, -5.00,
1.00, -6.80,
1.00, -6.10,
1.00, -7.30,
1.00, -6.00,
1.00, -6.40,
0.90, -8.00,
1.00, -5.40,
1.00, -6.70,
0.90, -9.30,
0.70, -12.90,
1.00, -6.10,
1.00, -6.20,
1.00, -5.60,
1.00, -5.00,
1.00, -5.80,
1.00, -5.70,
1.00, -5.30,
1.00, -6.30,
1.00, -6.00,
1.00, -5.10,
1.00, -5.10,
0.90, -9.80,
1.00, -6.80,
0.90, -8.80,
1.00, -5.00,
1.00, -5.90,
1.00, -6.30,
1.00, -5.30,
1.00, -6.20,
1.00, -5.70,
1.00, -5.70,
1.00, -7.20,
1.00, -5.80,
1.00, -5.50,
1.00, -6.70,
1.00, -6.80,
1.00, -5.90,
1.00, -6.10,
1.00, -5.40,
1.00, -6.20,
1.00, -6.10,
1.00, -6.90,
1.00, -6.30,
1.00, -6.60,
1.00, -6.00,
1.00, -6.10,
1.00, -6.00,
1.00, -5.40,
1.00, -5.90,
1.00, -5.60,
1.00, -6.40,
1.00, -6.30,
1.00, -5.80,
1.00, -5.60,
1.00, -5.20,
1.00, -6.00,
1.00, -5.70,
1.00, -5.90,
1.00, -7.10,
1.00, -5.80,
1.00, -6.50,
1.00, -6.30,
1.00, -5.70,
1.00, -5.80,
1.00, -6.40,
1.00, -4.70,
1.00, -5.50,
1.00, -5.90,
1.00, -5.10,
1.00, -6.60,
1.00, -5.70,
1.00, -5.20,
0.90, -7.50,
1.00, -7.00,
1.00, -4.90,
1.00, -4.70,
1.00, -7.40,
1.00, -6.00,
1.00, -6.10,
1.00, -5.80,
1.00, -5.50,
1.00, -5.70,
1.00, -5.70,
1.00, -5.90,
1.00, -5.90,
1.00, -5.60,
1.00, -5.10,
1.00, -5.70,
1.00, -5.20,
1.00, -5.80,
1.00, -5.10,
1.00, -5.10,
1.00, -5.80,
1.00, -5.90,
1.00, -5.90,
1.00, -5.10,
1.00, -5.80,
1.00, -6.30,
1.00, -5.00,
1.00, -6.00,
0.90, -6.60,
1.00, -6.80,
1.00, -6.50,
1.00, -7.00,
0.90, -6.90,
1.00, -5.10,
1.00, -5.80,
1.00, -7.40,
1.00, -7.00,
1.00, -5.30,
1.00, -5.80,
1.00, -6.80,
1.00, -6.50,
1.00, -5.60,
1.00, -5.50,
1.00, -6.00,
1.00, -5.80,
1.00, -5.90,
0.90, -8.60,
1.00, -5.10,
0.90, -8.40,
0.90, -6.90,
0.90, -9.00,
1.00, -6.60,
1.00, -5.30,
1.00, -5.30,
1.00, -5.90,
1.00, -5.70,
1.00, -5.60,
1.00, -5.20,
1.00, -5.70,
1.00, -5.20,
1.00, -6.60,
1.00, -5.10,
1.00, -6.00,
1.00, -5.50,
1.00, -5.00,
1.00, -5.60,
1.00, -6.20,
1.00, -6.00,
1.00, -6.00,
1.00, -5.40,
1.00, -5.70,
1.00, -6.30,
1.00, -4.60,
1.00, -5.60,
1.00, -5.50,
1.00, -5.10,
1.00, -4.90,
1.00, -5.30,
1.00, -6.10,
1.00, -5.20,
1.00, -5.60,
0.90, -9.90,
1.00, -5.10,
1.00, -5.00,
1.00, -5.20,
1.00, -5.20,
0.80, -11.10,
1.00, -6.10,
1.00, -6.80,
1.00, -7.80,
1.00, -5.60,
1.00, -5.20,
1.00, -7.00,
0.90, -8.10,
1.00, -4.80,
1.00, -4.90,
1.00, -5.70,
1.00, -5.10,
1.00, -5.90,
1.00, -5.20,
1.00, -6.00,
1.00, -6.80,
1.00, -5.50,
1.00, -6.00,
1.00, -5.70,
1.00, -5.40,
1.00, -4.90,
1.00, -5.20,
1.00, -5.80,
1.00, -5.20,
1.00, -5.10,
0.90, -8.30,
1.00, -5.40,
1.00, -5.90,
1.00, -5.60,
1.00, -5.60,
1.00, -4.10,
1.00, -6.00,
1.00, -5.90,
1.00, -5.90,
1.00, -5.60,
1.00, -5.20,
1.00, -5.90,
1.00, -5.00,
1.00, -5.90,
1.00, -6.10,
1.00, -5.50,
1.00, -5.20,
1.00, -6.30,
1.00, -5.20,
1.00, -5.30,
1.00, -5.20,
1.00, -4.80,
1.00, -5.70,
1.00, -5.40,
1.00, -6.10,
1.00, -5.30,
1.00, -5.50,
1.00, -6.10,
1.00, -5.40,
1.00, -5.70,
1.00, -5.70,
1.00, -5.30,
1.00, -5.30,
1.00, -5.70,
1.00, -5.30,
1.00, -5.90,
1.00, -5.40,
1.00, -5.40,
1.00, -5.80,
1.00, -5.80,
1.00, -5.90,
1.00, -5.30,
1.00, -5.00,
1.00, -6.00,
1.00, -5.90,
1.00, -5.70,
1.00, -5.50,
1.00, -4.50,
1.00, -5.50,
1.00, -5.40,
1.00, -4.80,
1.00, -5.80,
1.00, -6.20,
1.00, -5.00,
1.00, -6.30,
1.00, -4.60,
1.00, -5.40,
1.00, -5.80,
1.00, -5.30,
1.00, -6.70,
1.00, -5.60,
1.00, -5.30,
1.00, -6.50,
1.00, -5.30,
1.00, -4.80,
1.00, -5.50,
1.00, -5.50,
1.00, -6.50,
1.00, -5.40,
1.00, -5.70,
1.00, -5.60,
1.00, -5.80,
1.00, -5.10,
1.00, -5.10,
1.00, -5.70,
1.00, -5.40,
1.00, -5.80,
1.00, -5.80,
1.00, -6.10,
1.00, -5.90,
1.00, -5.90,
1.00, -5.20,
1.00, -5.30,
1.00, -6.20,
1.00, -6.20,
1.00, -6.20,
1.00, -6.10,
1.00, -5.00,
1.00, -5.10,
1.00, -6.20,
1.00, -5.50,
1.00, -7.20,
1.00, -6.00,
1.00, -5.90,
1.00, -5.40,
1.00, -5.90,
1.00, -5.30,
1.00, -6.20,
1.00, -4.80,
1.00, -5.60,
1.00, -5.80,
1.00, -5.40,
1.00, -5.40,
1.00, -6.00,
1.00, -5.60,
1.00, -5.70,
1.00, -5.90,
1.00, -5.30,
1.00, -5.20,
1.00, -5.10,
1.00, -5.40,
1.00, -5.60,
1.00, -5.50,
1.00, -5.20,
1.00, -5.60,
1.00, -5.30,
1.00, -5.90,
1.00, -5.20,
1.00, -5.90,
1.00, -5.50,
1.00, -5.30,
1.00, -5.30,
1.00, -5.90,
1.00, -5.60,
1.00, -4.90,
1.00, -5.20,
1.00, -5.50,
1.00, -5.10,
1.00, -5.70,
1.00, -5.10,
1.00, -6.30,
1.00, -5.70,
1.00, -5.50,
1.00, -5.00,
1.00, -5.40,
1.00, -5.20,
1.00, -6.10,
1.00, -4.30,
1.00, -5.40,
1.00, -5.20,
1.00, -6.00,
1.00, -5.70,
1.00, -5.40,
1.00, -5.50,
1.00, -5.50,
1.00, -6.10,
1.00, -6.30,
1.00, -4.80,
1.00, -5.30,
1.00, -5.70,
1.00, -5.70,
1.00, -5.30,
1.00, -5.30,
1.00, -6.50,
1.00, -5.40,
1.00, -5.60,
1.00, -5.90,
1.00, -4.60,
1.00, -5.30,
1.00, -4.80,
1.00, -4.90,
1.00, -5.90,
1.00, -4.80,
1.00, -5.50,
1.00, -6.10,
1.00, -5.80,
1.00, -5.00,
1.00, -6.10,
1.00, -5.30,
1.00, -5.40,
1.00, -5.40,
1.00, -5.00,
1.00, -5.60,
1.00, -6.30,
1.00, -6.00,
1.00, -5.00,
1.00, -5.60,
1.00, -5.10,
1.00, -4.80,
1.00, -5.30,
1.00, -4.80,
1.00, -5.80,
1.00, -5.30,
1.00, -5.10,
1.00, -5.50,
1.00, -5.20,
1.00, -5.60,
1.00, -5.60,
1.00, -6.20,
1.00, -5.30,
